dataset,target_model,auto_encoder_weighting,auto_encoder_sampling,auto_encoder,instance_no,noise_std,kernel_width,jaccard_values,score,mse,predict_label,label
credit,NN,TRUE,FALSE,AE,42,1,,,0.701,0.049,[0],0
credit,NN,TRUE,FALSE,AE,43,0.1,,,0.745,0.002,[1],1
credit,NN,TRUE,FALSE,AE,43,0.2,,,0.751,0,[1],1
credit,NN,TRUE,FALSE,AE,43,0.3,,,0.762,0.003,[1],1
credit,NN,TRUE,FALSE,AE,43,0.4,,,0.754,0,[1],1
credit,NN,TRUE,FALSE,AE,43,0.5,,,0.749,0.001,[1],1
credit,NN,TRUE,FALSE,AE,43,0.6,,,0.758,0.001,[1],1
credit,NN,TRUE,FALSE,AE,43,0.7,,,0.756,0,[1],1
credit,NN,TRUE,FALSE,AE,43,0.8,,,0.757,0.001,[1],1
credit,NN,TRUE,FALSE,AE,43,0.9,,,0.752,0.001,[1],1
credit,NN,TRUE,FALSE,AE,43,1,,,0.747,0.001,[1],1
credit,NN,TRUE,FALSE,AE,44,0.1,,,0.733,0.033,[0],0
credit,NN,TRUE,FALSE,AE,44,0.2,,,0.767,0.04,[0],0
credit,NN,TRUE,FALSE,AE,44,0.3,,,0.716,0.03,[0],0
credit,NN,TRUE,FALSE,AE,44,0.4,,,0.721,0.028,[0],0
credit,NN,TRUE,FALSE,AE,44,0.5,,,0.731,0.028,[0],0
credit,NN,TRUE,FALSE,AE,44,0.6,,,0.735,0.044,[0],0
credit,NN,TRUE,FALSE,AE,44,0.7,,,0.708,0.03,[0],0
credit,NN,TRUE,FALSE,AE,44,0.8,,,0.705,0.029,[0],0
credit,NN,TRUE,FALSE,AE,44,0.9,,,0.717,0.025,[0],0
credit,NN,TRUE,FALSE,AE,44,1,,,0.727,0.036,[0],0
credit,NN,TRUE,FALSE,AE,45,0.1,,,0.693,0.002,[0],0
credit,NN,TRUE,FALSE,AE,45,0.2,,,0.705,0.002,[0],0
credit,NN,TRUE,FALSE,AE,45,0.3,,,0.707,0,[0],0
credit,NN,TRUE,FALSE,AE,45,0.4,,,0.703,0,[0],0
credit,NN,TRUE,FALSE,AE,45,0.5,,,0.717,0.002,[0],0
credit,NN,TRUE,FALSE,AE,45,0.6,,,0.714,0,[0],0
credit,NN,TRUE,FALSE,AE,45,0.7,,,0.714,0.002,[0],0
credit,NN,TRUE,FALSE,AE,45,0.8,,,0.707,0,[0],0
credit,NN,TRUE,FALSE,AE,45,0.9,,,0.715,0.001,[0],0
credit,NN,TRUE,FALSE,AE,45,1,,,0.712,0.003,[0],0
credit,NN,TRUE,FALSE,AE,46,0.1,,,0.744,0.021,[1],1
credit,NN,TRUE,FALSE,AE,46,0.2,,,0.726,0.039,[1],1
credit,NN,TRUE,FALSE,AE,46,0.3,,,0.733,0.023,[1],1
credit,NN,TRUE,FALSE,AE,46,0.4,,,0.737,0.025,[1],1
credit,NN,TRUE,FALSE,AE,46,0.5,,,0.735,0.025,[1],1
credit,NN,TRUE,FALSE,AE,46,0.6,,,0.734,0.017,[1],1
credit,NN,TRUE,FALSE,AE,46,0.7,,,0.737,0.023,[1],1
credit,NN,TRUE,FALSE,AE,46,0.8,,,0.722,0.033,[1],1
credit,NN,TRUE,FALSE,AE,46,0.9,,,0.73,0.038,[1],1
credit,NN,TRUE,FALSE,AE,46,1,,,0.726,0.024,[1],1
credit,NN,TRUE,FALSE,AE,47,0.1,,,0.785,0,[0],1
credit,NN,TRUE,FALSE,AE,47,0.2,,,0.776,0,[0],1
credit,NN,TRUE,FALSE,AE,47,0.3,,,0.735,0,[0],1
credit,NN,TRUE,FALSE,AE,47,0.4,,,0.723,0,[0],1
credit,NN,TRUE,FALSE,AE,47,0.5,,,0.74,0,[0],1
credit,NN,TRUE,FALSE,AE,47,0.6,,,0.733,0,[0],1
credit,NN,TRUE,FALSE,AE,47,0.7,,,0.781,0,[0],1
credit,NN,TRUE,FALSE,AE,47,0.8,,,0.735,0,[0],1
credit,NN,TRUE,FALSE,AE,47,0.9,,,0.735,0.001,[0],1
credit,NN,TRUE,FALSE,AE,47,1,,,0.742,0.001,[0],1
credit,NN,TRUE,FALSE,AE,48,0.1,,,0.763,0.05,[1],1
credit,NN,TRUE,FALSE,AE,48,0.2,,,0.777,0.054,[1],1
credit,NN,TRUE,FALSE,AE,48,0.3,,,0.754,0.046,[1],1
credit,NN,TRUE,FALSE,AE,48,0.4,,,0.754,0.059,[1],1
credit,NN,TRUE,FALSE,AE,48,0.5,,,0.766,0.057,[1],1
credit,NN,TRUE,FALSE,AE,48,0.6,,,0.76,0.052,[1],1
credit,NN,TRUE,FALSE,AE,48,0.7,,,0.767,0.057,[1],1
credit,NN,TRUE,FALSE,AE,48,0.8,,,0.756,0.055,[1],1
credit,NN,TRUE,FALSE,AE,48,0.9,,,0.752,0.049,[1],1
credit,NN,TRUE,FALSE,AE,48,1,,,0.766,0.056,[1],1
credit,NN,TRUE,FALSE,AE,49,0.1,,,0.724,0.001,[0],0
credit,NN,TRUE,FALSE,AE,49,0.2,,,0.724,0,[0],0
credit,NN,TRUE,FALSE,AE,49,0.3,,,0.708,0,[0],0
credit,NN,TRUE,FALSE,AE,49,0.4,,,0.724,0,[0],0
credit,NN,TRUE,FALSE,AE,49,0.5,,,0.704,0,[0],0
credit,NN,TRUE,FALSE,AE,49,0.6,,,0.723,0,[0],0
credit,NN,TRUE,FALSE,AE,49,0.7,,,0.671,0.001,[0],0
credit,NN,TRUE,FALSE,AE,49,0.8,,,0.715,0,[0],0
credit,NN,TRUE,FALSE,AE,49,0.9,,,0.726,0,[0],0
credit,NN,TRUE,FALSE,AE,49,1,,,0.663,0,[0],0
credit,NN,TRUE,FALSE,AE,5,0.1,,,0.773,0.012,[1],1
credit,NN,TRUE,FALSE,AE,5,0.2,,,0.771,0.016,[1],1
credit,NN,TRUE,FALSE,AE,5,0.3,,,0.772,0.012,[1],1
credit,NN,TRUE,FALSE,AE,5,0.4,,,0.766,0.018,[1],1
credit,NN,TRUE,FALSE,AE,5,0.5,,,0.762,0.019,[1],1
credit,NN,TRUE,FALSE,AE,5,0.6,,,0.781,0.014,[1],1
credit,NN,TRUE,FALSE,AE,5,0.7,,,0.786,0.013,[1],1
credit,NN,TRUE,FALSE,AE,5,0.8,,,0.771,0.019,[1],1
credit,NN,TRUE,FALSE,AE,5,0.9,,,0.78,0.015,[1],1
credit,NN,TRUE,FALSE,AE,5,1,,,0.771,0.017,[1],1
credit,NN,TRUE,FALSE,AE,50,0.1,,,0.73,0.028,[0],0
credit,NN,TRUE,FALSE,AE,50,0.2,,,0.743,0.025,[0],0
credit,NN,TRUE,FALSE,AE,50,0.3,,,0.727,0.028,[0],0
credit,NN,TRUE,FALSE,AE,50,0.4,,,0.738,0.023,[0],0
credit,NN,TRUE,FALSE,AE,50,0.5,,,0.725,0.018,[0],0
credit,NN,TRUE,FALSE,AE,50,0.6,,,0.733,0.027,[0],0
credit,NN,TRUE,FALSE,AE,50,0.7,,,0.735,0.03,[0],0
credit,NN,TRUE,FALSE,AE,50,0.8,,,0.728,0.028,[0],0
credit,NN,TRUE,FALSE,AE,50,0.9,,,0.736,0.025,[0],0
credit,NN,TRUE,FALSE,AE,50,1,,,0.732,0.027,[0],0
credit,NN,TRUE,FALSE,AE,51,0.1,,,0.778,0.012,[1],1
credit,NN,TRUE,FALSE,AE,51,0.2,,,0.779,0.012,[1],1
credit,NN,TRUE,FALSE,AE,51,0.3,,,0.774,0.011,[1],1
credit,NN,TRUE,FALSE,AE,51,0.4,,,0.778,0.01,[1],1
credit,NN,TRUE,FALSE,AE,51,0.5,,,0.768,0.011,[1],1
credit,NN,TRUE,FALSE,AE,51,0.6,,,0.79,0.019,[1],1
credit,NN,TRUE,FALSE,AE,51,0.7,,,0.768,0.009,[1],1
credit,NN,TRUE,FALSE,AE,51,0.8,,,0.774,0.01,[1],1
credit,NN,TRUE,FALSE,AE,51,0.9,,,0.773,0.011,[1],1
credit,NN,TRUE,FALSE,AE,51,1,,,0.787,0.014,[1],1
credit,NN,TRUE,FALSE,AE,52,0.1,,,0.748,0.396,[0],0
credit,NN,TRUE,FALSE,AE,52,0.2,,,0.744,0.408,[0],0
credit,NN,TRUE,FALSE,AE,52,0.3,,,0.746,0.391,[0],0
credit,NN,TRUE,FALSE,AE,52,0.4,,,0.74,0.401,[0],0
credit,NN,TRUE,FALSE,AE,52,0.5,,,0.74,0.336,[0],0
credit,NN,TRUE,FALSE,AE,52,0.6,,,0.744,0.401,[0],0
credit,NN,TRUE,FALSE,AE,52,0.7,,,0.734,0.427,[0],0
credit,NN,TRUE,FALSE,AE,52,0.8,,,0.736,0.438,[0],0
credit,NN,TRUE,FALSE,AE,52,0.9,,,0.745,0.461,[0],0
credit,NN,TRUE,FALSE,AE,52,1,,,0.729,0.476,[0],0
credit,NN,TRUE,FALSE,AE,53,0.1,,,0.78,0.005,[1],1
credit,NN,TRUE,FALSE,AE,53,0.2,,,0.734,0.014,[1],1
credit,NN,TRUE,FALSE,AE,53,0.3,,,0.791,0.007,[1],1
credit,NN,TRUE,FALSE,AE,53,0.4,,,0.74,0.008,[1],1
credit,NN,TRUE,FALSE,AE,53,0.5,,,0.786,0.008,[1],1
credit,NN,TRUE,FALSE,AE,53,0.6,,,0.746,0.01,[1],1
credit,NN,TRUE,FALSE,AE,53,0.7,,,0.746,0.008,[1],1
credit,NN,TRUE,FALSE,AE,53,0.8,,,0.747,0.007,[1],1
credit,NN,TRUE,FALSE,AE,53,0.9,,,0.78,0.006,[1],1
credit,NN,TRUE,FALSE,AE,53,1,,,0.755,0.007,[1],1
credit,NN,TRUE,FALSE,AE,54,0.1,,,0.67,0.004,[1],1
credit,NN,TRUE,FALSE,AE,54,0.2,,,0.678,0.005,[1],1
credit,NN,TRUE,FALSE,AE,54,0.3,,,0.673,0.002,[1],1
credit,NN,TRUE,FALSE,AE,54,0.4,,,0.684,0.003,[1],1
credit,NN,TRUE,FALSE,AE,54,0.5,,,0.675,0.005,[1],1
credit,NN,TRUE,FALSE,AE,54,0.6,,,0.685,0.005,[1],1
credit,NN,TRUE,FALSE,AE,54,0.7,,,0.694,0.006,[1],1
credit,NN,TRUE,FALSE,AE,54,0.8,,,0.686,0.004,[1],1
credit,NN,TRUE,FALSE,AE,54,0.9,,,0.689,0.006,[1],1
credit,NN,TRUE,FALSE,AE,54,1,,,0.695,0.004,[1],1
credit,NN,TRUE,FALSE,AE,55,0.1,,,0.725,0.002,[0],0
credit,NN,TRUE,FALSE,AE,55,0.2,,,0.717,0.002,[0],0
credit,NN,TRUE,FALSE,AE,55,0.3,,,0.728,0.001,[0],0
credit,NN,TRUE,FALSE,AE,55,0.4,,,0.739,0.002,[0],0
credit,NN,TRUE,FALSE,AE,55,0.5,,,0.725,0.001,[0],0
credit,NN,TRUE,FALSE,AE,55,0.6,,,0.718,0.001,[0],0
credit,NN,TRUE,FALSE,AE,55,0.7,,,0.731,0.001,[0],0
credit,NN,TRUE,FALSE,AE,55,0.8,,,0.726,0.003,[0],0
credit,NN,TRUE,FALSE,AE,55,0.9,,,0.733,0.003,[0],0
credit,NN,TRUE,FALSE,AE,55,1,,,0.713,0.003,[0],0
credit,NN,TRUE,FALSE,AE,56,0.1,,,0.751,0.001,[1],1
credit,NN,TRUE,FALSE,AE,56,0.2,,,0.767,0.001,[1],1
credit,NN,TRUE,FALSE,AE,56,0.3,,,0.749,0.002,[1],1
credit,NN,TRUE,FALSE,AE,56,0.4,,,0.752,0.002,[1],1
credit,NN,TRUE,FALSE,AE,56,0.5,,,0.753,0.001,[1],1
credit,NN,TRUE,FALSE,AE,56,0.6,,,0.749,0.001,[1],1
credit,NN,TRUE,FALSE,AE,56,0.7,,,0.754,0.001,[1],1
credit,NN,TRUE,FALSE,AE,56,0.8,,,0.755,0.001,[1],1
credit,NN,TRUE,FALSE,AE,56,0.9,,,0.757,0.001,[1],1
credit,NN,TRUE,FALSE,AE,56,1,,,0.751,0.003,[1],1
credit,NN,TRUE,FALSE,AE,57,0.1,,,0.737,0,[0],0
credit,NN,TRUE,FALSE,AE,57,0.2,,,0.734,0,[0],0
credit,NN,TRUE,FALSE,AE,57,0.3,,,0.75,0.001,[0],0
credit,NN,TRUE,FALSE,AE,57,0.4,,,0.751,0.001,[0],0
credit,NN,TRUE,FALSE,AE,57,0.5,,,0.755,0.001,[0],0
credit,NN,TRUE,FALSE,AE,57,0.6,,,0.748,0,[0],0
credit,NN,TRUE,FALSE,AE,57,0.7,,,0.738,0,[0],0
credit,NN,TRUE,FALSE,AE,57,0.8,,,0.739,0.001,[0],0
credit,NN,TRUE,FALSE,AE,57,0.9,,,0.749,0,[0],0
credit,NN,TRUE,FALSE,AE,57,1,,,0.748,0,[0],0
credit,NN,TRUE,FALSE,AE,58,0.1,,,0.731,0.015,[1],1
credit,NN,TRUE,FALSE,AE,58,0.2,,,0.716,0.017,[1],1
credit,NN,TRUE,FALSE,AE,58,0.3,,,0.721,0.011,[1],1
credit,NN,TRUE,FALSE,AE,58,0.4,,,0.724,0.024,[1],1
credit,NN,TRUE,FALSE,AE,58,0.5,,,0.721,0.019,[1],1
credit,NN,TRUE,FALSE,AE,58,0.6,,,0.73,0.017,[1],1
credit,NN,TRUE,FALSE,AE,58,0.7,,,0.732,0.016,[1],1
credit,NN,TRUE,FALSE,AE,58,0.8,,,0.719,0.018,[1],1
credit,NN,TRUE,FALSE,AE,58,0.9,,,0.726,0.021,[1],1
credit,NN,TRUE,FALSE,AE,58,1,,,0.725,0.014,[1],1
credit,NN,TRUE,FALSE,AE,59,0.1,,,0.745,0,[0],0
credit,NN,TRUE,FALSE,AE,59,0.2,,,0.736,0,[0],0
credit,NN,TRUE,FALSE,AE,59,0.3,,,0.748,0,[0],0
credit,NN,TRUE,FALSE,AE,59,0.4,,,0.74,0,[0],0
credit,NN,TRUE,FALSE,AE,59,0.5,,,0.744,0,[0],0
credit,NN,TRUE,FALSE,AE,59,0.6,,,0.742,0,[0],0
credit,NN,TRUE,FALSE,AE,59,0.7,,,0.74,0,[0],0
credit,NN,TRUE,FALSE,AE,59,0.8,,,0.745,0,[0],0
credit,NN,TRUE,FALSE,AE,59,0.9,,,0.741,0,[0],0
credit,NN,TRUE,FALSE,AE,59,1,,,0.726,0,[0],0
credit,NN,TRUE,FALSE,AE,6,0.1,,,0.782,0.002,[1],1
credit,NN,TRUE,FALSE,AE,6,0.2,,,0.784,0.002,[1],1
credit,NN,TRUE,FALSE,AE,6,0.3,,,0.775,0.005,[1],1
credit,NN,TRUE,FALSE,AE,6,0.4,,,0.776,0.004,[1],1
credit,NN,TRUE,FALSE,AE,6,0.5,,,0.778,0.003,[1],1
credit,NN,TRUE,FALSE,AE,6,0.6,,,0.779,0.003,[1],1
credit,NN,TRUE,FALSE,AE,6,0.7,,,0.724,0.004,[1],1
credit,NN,TRUE,FALSE,AE,6,0.8,,,0.786,0.003,[1],1
credit,NN,TRUE,FALSE,AE,6,0.9,,,0.785,0.002,[1],1
credit,NN,TRUE,FALSE,AE,6,1,,,0.797,0.002,[1],1
credit,NN,TRUE,FALSE,AE,60,0.1,,,0.724,0.006,[0],1
credit,NN,TRUE,FALSE,AE,60,0.2,,,0.726,0.016,[0],1
credit,NN,TRUE,FALSE,AE,60,0.3,,,0.716,0.008,[0],1
credit,NN,TRUE,FALSE,AE,60,0.4,,,0.734,0.009,[0],1
credit,NN,TRUE,FALSE,AE,60,0.5,,,0.717,0.011,[0],1
credit,NN,TRUE,FALSE,AE,60,0.6,,,0.708,0.014,[0],1
credit,NN,TRUE,FALSE,AE,60,0.7,,,0.718,0.011,[0],1
credit,NN,TRUE,FALSE,AE,60,0.8,,,0.72,0.006,[0],1
credit,NN,TRUE,FALSE,AE,60,0.9,,,0.715,0.016,[0],1
credit,NN,TRUE,FALSE,AE,60,1,,,0.716,0.019,[0],1
credit,NN,TRUE,FALSE,AE,61,0.1,,,0.768,0.017,[1],1
credit,NN,TRUE,FALSE,AE,61,0.2,,,0.765,0.017,[1],1
credit,NN,TRUE,FALSE,AE,61,0.3,,,0.769,0.013,[1],1
credit,NN,TRUE,FALSE,AE,61,0.4,,,0.777,0.017,[1],1
credit,NN,TRUE,FALSE,AE,61,0.5,,,0.778,0.016,[1],1
credit,NN,TRUE,FALSE,AE,61,0.6,,,0.776,0.016,[1],1
credit,NN,TRUE,FALSE,AE,61,0.7,,,0.774,0.017,[1],1
credit,NN,TRUE,FALSE,AE,61,0.8,,,0.78,0.016,[1],1
credit,NN,TRUE,FALSE,AE,61,0.9,,,0.777,0.016,[1],1
credit,NN,TRUE,FALSE,AE,61,1,,,0.782,0.014,[1],1
credit,NN,TRUE,FALSE,AE,62,0.1,,,0.716,0.002,[1],1
credit,NN,TRUE,FALSE,AE,62,0.2,,,0.774,0,[1],1
credit,NN,TRUE,FALSE,AE,62,0.3,,,0.704,0.003,[1],1
credit,NN,TRUE,FALSE,AE,62,0.4,,,0.709,0.003,[1],1
credit,NN,TRUE,FALSE,AE,62,0.5,,,0.713,0.004,[1],1
credit,NN,TRUE,FALSE,AE,62,0.6,,,0.723,0.001,[1],1
credit,NN,TRUE,FALSE,AE,62,0.7,,,0.719,0.002,[1],1
credit,NN,TRUE,FALSE,AE,62,0.8,,,0.73,0.001,[1],1
credit,NN,TRUE,FALSE,AE,62,0.9,,,0.714,0.002,[1],1
credit,NN,TRUE,FALSE,AE,62,1,,,0.722,0.001,[1],1
credit,NN,TRUE,FALSE,AE,63,0.1,,,0.729,0.001,[0],0
credit,NN,TRUE,FALSE,AE,63,0.2,,,0.726,0.001,[0],0
credit,NN,TRUE,FALSE,AE,63,0.3,,,0.736,0.001,[0],0
credit,NN,TRUE,FALSE,AE,63,0.4,,,0.724,0.001,[0],0
credit,NN,TRUE,FALSE,AE,63,0.5,,,0.729,0,[0],0
credit,NN,TRUE,FALSE,AE,63,0.6,,,0.724,0.001,[0],0
credit,NN,TRUE,FALSE,AE,63,0.7,,,0.726,0,[0],0
credit,NN,TRUE,FALSE,AE,63,0.8,,,0.733,0.001,[0],0
credit,NN,TRUE,FALSE,AE,63,0.9,,,0.72,0,[0],0
credit,NN,TRUE,FALSE,AE,63,1,,,0.718,0,[0],0
credit,NN,TRUE,FALSE,AE,64,0.1,,,0.73,0.077,[0],0
credit,NN,TRUE,FALSE,AE,64,0.2,,,0.737,0.062,[0],0
credit,NN,TRUE,FALSE,AE,64,0.3,,,0.771,0.062,[0],0
credit,NN,TRUE,FALSE,AE,64,0.4,,,0.715,0.061,[0],0
credit,NN,TRUE,FALSE,AE,64,0.5,,,0.711,0.07,[0],0
credit,NN,TRUE,FALSE,AE,64,0.6,,,0.718,0.082,[0],0
credit,NN,TRUE,FALSE,AE,64,0.7,,,0.721,0.057,[0],0
credit,NN,TRUE,FALSE,AE,64,0.8,,,0.77,0.06,[0],0
credit,NN,TRUE,FALSE,AE,64,0.9,,,0.716,0.061,[0],0
credit,NN,TRUE,FALSE,AE,64,1,,,0.713,0.081,[0],0
credit,NN,TRUE,FALSE,AE,65,0.1,,,0.749,0.09,[1],1
credit,NN,TRUE,FALSE,AE,65,0.2,,,0.75,0.085,[1],1
credit,NN,TRUE,FALSE,AE,65,0.3,,,0.741,0.083,[1],1
credit,NN,TRUE,FALSE,AE,65,0.4,,,0.743,0.093,[1],1
credit,NN,TRUE,FALSE,AE,65,0.5,,,0.746,0.091,[1],1
credit,NN,TRUE,FALSE,AE,65,0.6,,,0.745,0.088,[1],1
credit,NN,TRUE,FALSE,AE,65,0.7,,,0.748,0.09,[1],1
credit,NN,TRUE,FALSE,AE,65,0.8,,,0.747,0.077,[1],1
credit,NN,TRUE,FALSE,AE,65,0.9,,,0.751,0.09,[1],1
credit,NN,TRUE,FALSE,AE,65,1,,,0.754,0.087,[1],1
credit,NN,TRUE,FALSE,AE,66,0.1,,,0.768,0.014,[1],1
credit,NN,TRUE,FALSE,AE,66,0.2,,,0.731,0.011,[1],1
credit,NN,TRUE,FALSE,AE,66,0.3,,,0.767,0.018,[1],1
credit,NN,TRUE,FALSE,AE,66,0.4,,,0.783,0.017,[1],1
credit,NN,TRUE,FALSE,AE,66,0.5,,,0.782,0.016,[1],1
credit,NN,TRUE,FALSE,AE,66,0.6,,,0.767,0.015,[1],1
credit,NN,TRUE,FALSE,AE,66,0.7,,,0.72,0.01,[1],1
credit,NN,TRUE,FALSE,AE,66,0.8,,,0.78,0.015,[1],1
credit,NN,TRUE,FALSE,AE,66,0.9,,,0.74,0.01,[1],1
credit,NN,TRUE,FALSE,AE,66,1,,,0.724,0.009,[1],1
credit,NN,TRUE,FALSE,AE,67,0.1,,,0.733,0.012,[1],1
credit,NN,TRUE,FALSE,AE,67,0.2,,,0.726,0.015,[1],1
credit,NN,TRUE,FALSE,AE,67,0.3,,,0.725,0.013,[1],1
credit,NN,TRUE,FALSE,AE,67,0.4,,,0.74,0.016,[1],1
credit,NN,TRUE,FALSE,AE,67,0.5,,,0.731,0.017,[1],1
credit,NN,TRUE,FALSE,AE,67,0.6,,,0.74,0.012,[1],1
credit,NN,TRUE,FALSE,AE,67,0.7,,,0.732,0.015,[1],1
credit,NN,TRUE,FALSE,AE,67,0.8,,,0.728,0.018,[1],1
credit,NN,TRUE,FALSE,AE,67,0.9,,,0.729,0.01,[1],1
credit,NN,TRUE,FALSE,AE,67,1,,,0.736,0.017,[1],1
credit,NN,TRUE,FALSE,AE,68,0.1,,,0.716,0.001,[1],1
credit,NN,TRUE,FALSE,AE,68,0.2,,,0.771,0.006,[1],1
credit,NN,TRUE,FALSE,AE,68,0.3,,,0.777,0.008,[1],1
credit,NN,TRUE,FALSE,AE,68,0.4,,,0.767,0.005,[1],1
credit,NN,TRUE,FALSE,AE,68,0.5,,,0.775,0.008,[1],1
credit,NN,TRUE,FALSE,AE,68,0.6,,,0.734,0,[1],1
credit,NN,TRUE,FALSE,AE,68,0.7,,,0.78,0.005,[1],1
credit,NN,TRUE,FALSE,AE,68,0.8,,,0.783,0.007,[1],1
credit,NN,TRUE,FALSE,AE,68,0.9,,,0.777,0.007,[1],1
credit,NN,TRUE,FALSE,AE,68,1,,,0.73,0.001,[1],1
credit,NN,TRUE,FALSE,AE,69,0.1,,,0.762,0,[1],0
credit,NN,TRUE,FALSE,AE,69,0.2,,,0.785,0,[1],0
credit,NN,TRUE,FALSE,AE,69,0.3,,,0.785,0,[1],0
credit,NN,TRUE,FALSE,AE,69,0.4,,,0.756,0,[1],0
credit,NN,TRUE,FALSE,AE,69,0.5,,,0.766,0,[1],0
credit,NN,TRUE,FALSE,AE,69,0.6,,,0.76,0,[1],0
credit,NN,TRUE,FALSE,AE,69,0.7,,,0.758,0,[1],0
credit,NN,TRUE,FALSE,AE,69,0.8,,,0.77,0,[1],0
credit,NN,TRUE,FALSE,AE,69,0.9,,,0.759,0.001,[1],0
credit,NN,TRUE,FALSE,AE,69,1,,,0.774,0,[1],0
credit,NN,TRUE,FALSE,AE,7,0.1,,,0.75,0.004,[0],0
credit,NN,TRUE,FALSE,AE,7,0.2,,,0.744,0.003,[0],0
credit,NN,TRUE,FALSE,AE,7,0.3,,,0.744,0.003,[0],0
credit,NN,TRUE,FALSE,AE,7,0.4,,,0.737,0.003,[0],0
credit,NN,TRUE,FALSE,AE,7,0.5,,,0.742,0.003,[0],0
credit,NN,TRUE,FALSE,AE,7,0.6,,,0.733,0.003,[0],0
credit,NN,TRUE,FALSE,AE,7,0.7,,,0.729,0.003,[0],0
credit,NN,TRUE,FALSE,AE,7,0.8,,,0.736,0.004,[0],0
credit,NN,TRUE,FALSE,AE,7,0.9,,,0.744,0.005,[0],0
credit,NN,TRUE,FALSE,AE,7,1,,,0.738,0.002,[0],0
credit,NN,TRUE,FALSE,AE,70,0.1,,,0.771,0.015,[1],1
credit,NN,TRUE,FALSE,AE,70,0.2,,,0.768,0.017,[1],1
credit,NN,TRUE,FALSE,AE,70,0.3,,,0.773,0.018,[1],1
credit,NN,TRUE,FALSE,AE,70,0.4,,,0.767,0.017,[1],1
credit,NN,TRUE,FALSE,AE,70,0.5,,,0.773,0.016,[1],1
credit,NN,TRUE,FALSE,AE,70,0.6,,,0.769,0.014,[1],1
credit,NN,TRUE,FALSE,AE,70,0.7,,,0.765,0.017,[1],1
credit,NN,TRUE,FALSE,AE,70,0.8,,,0.767,0.019,[1],1
credit,NN,TRUE,FALSE,AE,70,0.9,,,0.779,0.02,[1],1
credit,NN,TRUE,FALSE,AE,70,1,,,0.759,0.014,[1],1
credit,NN,TRUE,FALSE,AE,71,0.1,,,0.73,0.002,[1],1
credit,NN,TRUE,FALSE,AE,71,0.2,,,0.737,0.002,[1],1
credit,NN,TRUE,FALSE,AE,71,0.3,,,0.778,0.002,[1],1
credit,NN,TRUE,FALSE,AE,71,0.4,,,0.779,0.001,[1],1
credit,NN,TRUE,FALSE,AE,71,0.5,,,0.778,0.001,[1],1
credit,NN,TRUE,FALSE,AE,71,0.6,,,0.743,0.002,[1],1
credit,NN,TRUE,FALSE,AE,71,0.7,,,0.77,0.001,[1],1
credit,NN,TRUE,FALSE,AE,71,0.8,,,0.787,0.002,[1],1
credit,NN,TRUE,FALSE,AE,71,0.9,,,0.784,0.002,[1],1
credit,NN,TRUE,FALSE,AE,71,1,,,0.785,0.001,[1],1
credit,NN,TRUE,FALSE,AE,72,0.1,,,0.691,0.349,[0],0
credit,NN,TRUE,FALSE,AE,72,0.2,,,0.721,0.371,[0],0
credit,NN,TRUE,FALSE,AE,72,0.3,,,0.767,0.395,[0],0
credit,NN,TRUE,FALSE,AE,72,0.4,,,0.773,0.351,[0],0
credit,NN,TRUE,FALSE,AE,72,0.5,,,0.719,0.36,[0],0
credit,NN,TRUE,FALSE,AE,72,0.6,,,0.714,0.416,[0],0
credit,NN,TRUE,FALSE,AE,72,0.7,,,0.696,0.433,[0],0
credit,NN,TRUE,FALSE,AE,72,0.8,,,0.721,0.416,[0],0
credit,NN,TRUE,FALSE,AE,72,0.9,,,0.697,0.369,[0],0
credit,NN,TRUE,FALSE,AE,72,1,,,0.777,0.358,[0],0
credit,NN,TRUE,FALSE,AE,73,0.1,,,0.779,0.04,[1],1
credit,NN,TRUE,FALSE,AE,73,0.2,,,0.773,0.04,[1],1
credit,NN,TRUE,FALSE,AE,73,0.3,,,0.778,0.037,[1],1
credit,NN,TRUE,FALSE,AE,73,0.4,,,0.781,0.036,[1],1
credit,NN,TRUE,FALSE,AE,73,0.5,,,0.773,0.039,[1],1
credit,NN,TRUE,FALSE,AE,73,0.6,,,0.77,0.04,[1],1
credit,NN,TRUE,FALSE,AE,73,0.7,,,0.778,0.039,[1],1
credit,NN,TRUE,FALSE,AE,73,0.8,,,0.778,0.042,[1],1
credit,NN,TRUE,FALSE,AE,73,0.9,,,0.784,0.039,[1],1
credit,NN,TRUE,FALSE,AE,73,1,,,0.777,0.037,[1],1
credit,NN,TRUE,FALSE,AE,74,0.1,,,0.771,0,[1],0
credit,NN,TRUE,FALSE,AE,74,0.2,,,0.769,0,[1],0
credit,NN,TRUE,FALSE,AE,74,0.3,,,0.761,0,[1],0
credit,NN,TRUE,FALSE,AE,74,0.4,,,0.763,0,[1],0
credit,NN,TRUE,FALSE,AE,74,0.5,,,0.761,0,[1],0
credit,NN,TRUE,FALSE,AE,74,0.6,,,0.769,0,[1],0
credit,NN,TRUE,FALSE,AE,74,0.7,,,0.756,0,[1],0
credit,NN,TRUE,FALSE,AE,74,0.8,,,0.777,0,[1],0
credit,NN,TRUE,FALSE,AE,74,0.9,,,0.777,0,[1],0
credit,NN,TRUE,FALSE,AE,74,1,,,0.768,0,[1],0
credit,NN,TRUE,FALSE,AE,75,0.1,,,0.729,0.004,[1],1
credit,NN,TRUE,FALSE,AE,75,0.2,,,0.722,0.006,[1],1
