,dataset,weighting_fn,epoch_num,latent_size,num_samples,select_percent,instance_no,predict_label,label,r2,mse,element1,element3,process_time,target_model,local_output,Active_latent_dim,L1,L2,RSS,TSS,WRSR,auto_encoder_latent_dim
0,adult_one_hot,LIME,1000,4,5000,100,13,[0],0,0.737,0.005,1,0,48.8,NN,0.000445553,,5.388100703,0.993926889,94.65007135,359.480077,0.910411775,4
0,adult_one_hot,LIME,1000,4,5000,100,14,[0],0,0.699,0.006,1,0,37.7,NN,0.018539868,,5.550564834,1.014405061,96.84591657,321.9500433,0.912756252,4
0,adult_one_hot,LIME,1000,4,5000,100,15,[0],0,0.751,0.002,1,0,49.3,NN,0.049915954,,5.500949405,0.982880063,85.89911834,344.8674052,0.90296994,4
0,adult_one_hot,LIME,1000,4,5000,100,16,[0],0,0.718,0.01,1,0,82.7,NN,0.485341072,,6.137198111,1.041899177,96.46295933,342.0121045,0.922043754,4
0,adult_one_hot,LIME,1000,4,5000,100,17,[0],0,0.731,0.001,1,0,64.8,NN,0.008687083,,6.349696233,1.077945308,93.49987478,347.0876056,0.920250879,4
0,adult_one_hot,LIME,1000,4,5000,100,18,[0],0,0.702,0.002,1,0,43,NN,0.050084002,,5.775325782,0.993114497,95.82006697,321.1690625,0.894412421,4
0,adult_one_hot,LIME,1000,4,5000,100,19,[0],0,0.735,0.014,1,0,79,NN,6.09841E-06,,6.022809172,1.034636665,89.77910089,338.3019863,0.913703784,4
0,adult_one_hot,LIME,1000,4,5000,100,20,[0],1,0.752,0,1,0,85.1,NN,0.199093312,,5.799128748,1.001713768,87.43534565,352.8044733,0.910074853,4
0,adult_one_hot,LIME,1000,4,5000,100,21,[1],1,0.721,0.071,1,0,85.4,NN,0.274322808,,5.59261694,0.981578758,92.7543024,332.1379539,0.91327312,4
0,adult_one_hot,LIME,1000,4,5000,100,22,[1],1,0.702,0.045,1,0,48.5,NN,0.176190376,,6.174699258,1.069361679,98.20634465,329.6837629,0.916333535,4
0,adult_one_hot,LIME,1000,4,5000,100,23,[0],1,0.726,0,1,0,53.4,NN,0.191914558,,5.638933074,0.978394914,91.75589196,334.5138888,0.900514091,4
0,adult_one_hot,LIME,1000,4,5000,100,24,[0],1,0.699,0.021,1,0,110.3,NN,0.396759242,,5.671777838,0.984631714,94.89018355,315.0593454,0.910902615,4
0,adult_one_hot,LIME,1000,4,5000,100,25,[0],1,0.726,0,1,0,32.6,NN,0.107321955,,5.777129696,1.054457854,96.65328236,353.3855198,0.92165188,4
0,adult_one_hot,LIME,1000,4,5000,100,26,[1],1,0.737,0.046,1,0,82.4,NN,0.374246001,,6.078133972,1.016587654,88.85035948,338.0072621,0.913018575,4
0,adult_one_hot,LIME,1000,4,5000,100,27,[1],1,0.693,0.028,1,0,84.6,NN,0.365929008,,5.474217522,0.93256092,105.1565272,342.2449698,0.918855201,4
0,adult_one_hot,LIME,1000,4,5000,100,28,[0],0,0.696,0.034,1,0,57.3,NN,0.406987101,,5.187510994,0.919406509,109.5174255,360.2331857,0.92859862,4
0,adult_one_hot,LIME,1000,4,5000,100,29,[0],0,0.723,0,1,0,79.2,NN,0.009379586,,5.441045964,0.978121914,92.72745142,335.0924247,0.922718046,4
0,adult_one_hot,LIME,1000,4,5000,100,30,[1],1,0.725,0.025,1,0,94.3,NN,0.457528949,,5.62978914,1.045537218,93.17597304,338.2603168,0.894574759,4
0,adult_one_hot,LIME,1000,4,5000,100,31,[0],0,0.71,0.008,1,0,75,NN,0.412958801,,5.769819105,1.015636303,103.2453064,356.2133649,0.910117061,4
0,adult_one_hot,LIME,1000,4,5000,100,32,[1],1,0.693,0.001,1,0,96.3,NN,0.070501208,,6.117198261,1.034279348,101.5790527,330.69842,0.91392874,4
0,adult_one_hot,LIME,1000,4,5000,100,33,[0],0,0.723,0.002,1,0,40.3,NN,0.004906174,,5.848188931,1.033269805,93.68577663,337.7838467,0.906001849,4
0,adult_one_hot,LIME,1000,4,5000,100,34,[0],0,0.739,0.005,1,0,92.1,NN,0.000439331,,6.824627173,1.119080983,91.50756597,350.5651711,0.907108657,4
0,adult_one_hot,LIME,1000,4,5000,100,35,[0],0,0.748,0.004,1,0,58.7,NN,0.005665987,,5.539240293,0.998434005,89.01181707,353.5314571,0.913864715,4
0,adult_one_hot,LIME,1000,4,5000,100,36,[0],0,0.698,0.001,1,0,97.6,NN,0.088870473,,5.471031808,0.963512383,101.779689,337.108336,0.911649642,4
0,adult_one_hot,LIME,1000,4,5000,100,37,[0],1,0.719,0.001,1,0,32,NN,0.393408149,,5.817460779,1.006280332,94.24043316,334.9243278,0.91241563,4
0,adult_one_hot,LIME,1000,4,5000,100,38,[0],0,0.741,0.007,1,0,93,NN,4.883E-05,,6.272657323,1.079902683,95.62041071,369.2671599,0.906136239,4
0,adult_one_hot,LIME,1000,4,5000,100,39,[0],0,0.744,0.007,1,0,70.8,NN,0.022502074,,5.941301722,1.027684242,85.82768716,334.8067381,0.893098462,4
0,adult_one_hot,LIME,1000,4,5000,100,40,[0],0,0.717,0.008,1,0,85.5,NN,0.001054904,,5.262859211,0.955453818,96.24453777,340.1350116,0.912248492,4
0,adult_one_hot,LIME,1000,4,5000,100,41,[0],0,0.719,0.005,1,0,71,NN,0.014970413,,5.860402851,0.997450656,99.04451439,352.8112866,0.904666685,4
0,adult_one_hot,LIME,1000,4,5000,100,42,[0],0,0.73,0,1,0,43.8,NN,0.047110222,,5.666503822,1.010126176,95.35493961,353.7441277,0.913521979,4
0,adult_one_hot,LIME,1000,4,5000,100,43,[0],0,0.692,0.002,1,0,100.7,NN,0.000165383,,5.318295649,0.944810338,94.00793056,305.3799671,0.896853182,4
0,adult_one_hot,LIME,1000,4,5000,100,44,[0],1,0.7,0.161,1,0,58,NN,0.435971648,,5.752422829,1.003668829,103.9786361,347.0007851,0.918400823,4
0,adult_one_hot,LIME,1000,4,5000,100,45,[0],0,0.729,0.183,1,0,60.4,NN,0.000337806,,5.707662051,1.016248672,96.86135708,356.983538,0.910594989,4
0,adult_one_hot,LIME,1000,4,5000,100,46,[1],1,0.721,0.052,1,0,20.9,NN,0.352532148,,5.99590654,1.050608932,91.09172479,326.5770115,0.908227814,4
0,adult_one_hot,LIME,1000,4,5000,100,47,[0],0,0.714,0.014,1,0,89.9,NN,1.11334E-05,,5.929623217,1.082130014,92.39160211,323.1457258,0.905724132,4
0,adult_one_hot,LIME,1000,4,5000,100,48,[0],0,0.722,0.347,1,0,67.3,NN,0.113044828,,5.736151943,1.020071053,91.0180363,327.6359742,0.909482551,4
0,adult_one_hot,LIME,1000,4,5000,100,49,[1],0,0.721,0.021,1,0,75.5,NN,0.400569618,,5.491404435,0.994310149,93.86640849,336.6336871,0.914615718,4
0,adult_one_hot,LIME,1000,4,5000,100,50,[0],0,0.735,0.005,1,0,56.1,NN,0.001677739,,6.069510092,1.065842331,88.05558453,332.8624016,0.90521491,4
0,adult_one_hot,LIME,1000,4,5000,100,51,[0],0,0.726,0.003,1,0,105.8,NN,0.004312415,,6.142214126,1.044914018,90.42013417,330.5662684,0.909443022,4
0,adult_one_hot,LIME,1000,4,5000,100,52,[0],0,0.721,0.006,1,0,90.4,NN,0.069561735,,5.941758638,1.006059546,93.67044978,335.3305744,0.91324736,4
0,adult_one_hot,LIME,1000,4,5000,100,53,[0],0,0.68,0,1,0,27.9,NN,0.012912667,,5.621992273,1.026584575,109.1758925,341.2590599,0.918044048,4
0,adult_one_hot,LIME,1000,4,5000,100,54,[0],0,0.714,0.001,1,0,35.4,NN,0.012652857,,5.309416378,0.940422212,99.82319226,349.0855546,0.911220586,4
0,adult_one_hot,LIME,1000,4,5000,100,55,[1],0,0.705,0.035,1,0,31.3,NN,0.444923043,,6.129991544,1.044691258,95.38759478,323.5388683,0.912098921,4
0,adult_one_hot,LIME,1000,4,5000,100,56,[0],0,0.714,0.002,1,0,44.4,NN,0.078023322,,5.757662451,1.006094463,90.86200642,317.4656903,0.898559253,4
0,adult_one_hot,LIME,1000,4,5000,100,57,[0],1,0.704,0.008,1,0,44.6,NN,0.432007581,,6.156882818,1.024875802,96.84847013,327.1312917,0.911731952,4
0,adult_one_hot,LIME,1000,4,5000,100,58,[0],0,0.698,0.008,1,0,49.4,NN,0.001301984,,5.33055433,0.94095216,108.1505859,357.7080929,0.895363521,4
0,adult_one_hot,LIME,1000,4,5000,100,59,[0],0,0.723,0.015,1,0,43.2,NN,0.290880471,,5.709467434,1.041621896,94.99156937,342.6809789,0.925482183,4
0,adult_one_hot,LIME,1000,4,5000,100,60,[0],0,0.691,0.004,1,0,53.7,NN,0.028090172,,5.922565914,1.014290203,99.62352559,322.2670212,0.906069907,4
0,adult_one_hot,LIME,1000,4,5000,100,61,[0],0,0.736,0.006,1,0,53.9,NN,0.0053542,,5.858941057,0.998239854,90.20257732,342.2677283,0.922256676,4
0,adult_one_hot,LIME,1000,4,5000,100,62,[0],1,0.706,0.009,1,0,85.2,NN,0.484077305,,5.873514035,1.010263427,96.96210427,330.3422392,0.909498155,4
0,adult_one_hot,LIME,1000,4,5000,100,63,[0],0,0.731,0.242,1,0,62.4,NN,0.0001595,,5.941030459,1.01949052,96.36805326,357.7013796,0.899616482,4
0,adult_one_hot,LIME,1000,4,5000,100,64,[0],0,0.724,0,1,0,40.7,NN,3.16679E-05,,6.166379552,1.06738536,89.36961723,324.0978725,0.909926648,4
0,adult_one_hot,LIME,1000,4,5000,100,65,[1],1,0.717,0.08,1,0,17.7,NN,0.037483811,,5.394842923,1.005317249,95.53489945,338.084174,0.909351301,4
0,adult_one_hot,LIME,1000,4,5000,100,66,[0],0,0.679,0.006,1,0,66.3,NN,9.74127E-05,,5.416767039,0.941458233,108.1642778,337.3641089,0.898277803,4
0,adult_one_hot,LIME,1000,4,5000,100,67,[0],0,0.709,0.006,1,0,66,NN,0.017455909,,5.284663468,0.943906511,95.2968347,327.7835549,0.895103142,4
0,adult_one_hot,LIME,1000,4,5000,100,68,[1],1,0.73,0.093,1,0,39.3,NN,0.215933859,,5.726882967,1.026652924,97.82830485,361.9697898,0.922899705,4
0,adult_one_hot,LIME,1000,4,5000,100,69,[0],0,0.713,0,1,0,67.3,NN,0.014160527,,5.419014704,0.952149056,93.87837439,326.5767102,0.899491725,4
0,adult_one_hot,LIME,1000,4,5000,100,70,[0],0,0.731,0.014,1,0,14.9,NN,0.333307207,,5.74459177,1.015027915,88.501683,329.179286,0.923853168,4
0,adult_one_hot,LIME,1000,4,5000,100,71,[1],0,0.7,0.037,1,0,61.9,NN,0.270474672,,5.610150082,0.983155153,102.2382998,340.4535026,0.905164723,4
0,adult_one_hot,LIME,1000,4,5000,100,72,[1],1,0.724,0.091,1,0,17.4,NN,0.149288952,,5.717291362,1.014232099,100.69309,364.5825359,0.915435661,4
0,adult_one_hot,LIME,1000,4,5000,100,73,[0],0,0.726,0.015,1,0,65.2,NN,0.311945289,,5.566148013,0.983968078,95.06797084,347.5528843,0.924362552,4
0,adult_one_hot,LIME,1000,4,5000,100,74,[0],0,0.702,0.017,1,0,39.5,NN,0.128949612,,5.763823857,0.987632901,97.52868829,327.5019562,0.906635934,4
0,adult_one_hot,LIME,1000,4,5000,100,75,[1],1,0.725,0.008,1,0,38,NN,5.96046E-08,,5.546024008,0.990072159,94.44053908,343.3746645,0.907441345,4
0,adult_one_hot,LIME,1000,4,5000,100,76,[1],1,0.717,0.002,1,0,36.3,NN,0.011061907,,5.75344691,0.984744511,93.65685304,330.9944039,0.897063708,4
0,adult_one_hot,LIME,1000,4,5000,100,77,[0],0,0.724,0.01,1,0,73.2,NN,1.03321E-05,,5.156302915,0.955923034,89.01069255,323.0799866,0.910185202,4
0,adult_one_hot,LIME,1000,4,5000,100,78,[0],0,0.711,0,1,0,43.7,NN,0.013996978,,6.362970479,1.080978904,103.2216597,357.0375551,0.913306304,4
0,adult_one_hot,LIME,1000,4,5000,100,79,[0],0,0.708,0.002,1,0,52.9,NN,0.045813665,,5.375781624,0.970838984,96.89367687,331.6220116,0.887663123,4
0,adult_one_hot,LIME,1000,4,5000,100,80,[0],1,0.704,0.002,1,0,45.9,NN,0.488330841,,5.1914899,1.023913821,102.238648,345.3330394,0.908393254,4
0,adult_one_hot,LIME,1000,4,5000,100,81,[1],1,0.741,0.094,1,0,49.7,NN,0.263094962,,5.419928854,0.982186434,90.55734505,350.1466303,0.925608531,4
0,adult_one_hot,LIME,1000,4,5000,100,82,[1],1,0.711,0.014,1,0,33.5,NN,0.481938899,,6.073990519,1.068456424,95.08897792,328.7513827,0.913080331,4
0,adult_one_hot,LIME,1000,4,5000,100,83,[0],0,0.709,0,1,0,67.5,NN,0.148218334,,5.962864282,1.035435957,99.52615757,342.2873982,0.914375412,4
0,adult_one_hot,LIME,1000,4,5000,100,84,[0],0,0.722,0.235,1,0,70.3,NN,0.002534718,,4.926803771,0.938369163,93.62606907,336.9519403,0.901026589,4
0,adult_one_hot,LIME,1000,4,5000,100,85,[0],0,0.733,0.003,1,0,28.3,NN,0.000572423,,5.800121483,1.000042874,87.96378086,329.6381334,0.899034745,4
0,adult_one_hot,LIME,1000,4,5000,100,86,[0],0,0.725,0.008,1,0,18.5,NN,0.000555409,,6.061321106,1.055835396,93.41460601,339.9922714,0.915463914,4
0,adult_one_hot,LIME,1000,4,5000,100,87,[0],0,0.717,0,1,0,96.9,NN,0.010624024,,5.696187709,1.012252797,89.44816139,315.5998917,0.889838414,4
0,adult_one_hot,LIME,1000,4,5000,100,88,[0],1,0.715,0.002,1,0,65,NN,0.09647914,,6.282871225,1.103189958,100.4019469,352.269664,0.913854932,4
0,adult_one_hot,LIME,1000,4,5000,100,89,[0],0,0.715,0.004,1,0,67.3,NN,0.201182529,,5.993311027,1.044471208,97.57399943,342.2468029,0.924393594,4
0,adult_one_hot,LIME,1000,4,5000,100,90,[0],0,0.709,0.234,1,0,12.2,NN,0.050593648,,6.208104438,1.045307106,93.13960311,319.5440278,0.909569595,4
0,adult_one_hot,LIME,1000,4,5000,100,91,[1],1,0.712,0.022,1,0,36.7,NN,0.446262002,,5.944047734,1.050961767,100.0931799,347.5006478,0.919671206,4
0,adult_one_hot,LIME,1000,4,5000,100,92,[0],1,0.735,0.019,1,0,27.8,NN,0.393970639,,6.13154345,1.1077269,89.34544934,337.6190228,0.924283537,4
0,adult_one_hot,LIME,1000,4,5000,100,93,[0],1,0.709,0,1,0,47.3,NN,0.113450326,,5.408692908,0.97699229,105.996025,363.962033,0.909175814,4
0,adult_one_hot,LIME,1000,4,5000,100,94,[0],0,0.728,0,1,0,14.9,NN,0.310988456,,5.623559029,0.990087788,92.0472754,338.027707,0.919147915,4
0,adult_one_hot,LIME,1000,4,5000,100,95,[0],1,0.671,0.208,1,0,34.7,NN,0.358168155,,6.114905857,1.094693435,110.171243,335.161915,0.915483373,4
0,adult_one_hot,LIME,1000,4,5000,100,96,[1],1,0.702,0.107,1,0,19.3,NN,0.46276933,,6.025790816,1.060953124,102.2585012,342.7388065,0.916763594,4
0,adult_one_hot,LIME,1000,4,5000,100,97,[1],1,0.729,0.013,1,0,49.4,NN,0.043189228,,5.39336501,0.990854841,93.40643769,345.1968087,0.918635836,4
0,adult_one_hot,LIME,1000,4,5000,100,98,[0],0,0.698,0.006,1,0,33.9,NN,0.003677751,,5.6675837,0.979084986,102.2406534,338.2978724,0.906351867,4
0,adult_one_hot,LIME,1000,4,5000,100,99,[0],0,0.731,0.002,1,0,63.2,NN,0.215017006,,5.880008864,1.028434499,94.315979,350.9226735,0.9123006,4
0,adult_one_hot,LIME,1000,4,5000,100,0,[0],1,0.766,0.01,1,0,51.5,RF,0.13,,2.697854022,0.594049027,40.52022482,172.9693182,0.906389501,4
0,adult_one_hot,LIME,1000,4,5000,100,1,[0],0,0.717,0.002,1,0,88.8,RF,0.18,,3.232981746,0.64188129,48.35650758,171.0580253,0.90958991,4
0,adult_one_hot,LIME,1000,4,5000,100,2,[0],1,0.75,0,1,0,55.9,RF,0.28,,3.074626517,0.611215731,42.85777173,171.3416935,0.916217864,4
0,adult_one_hot,LIME,1000,4,5000,100,3,[0],0,0.723,0.014,1,0,82.9,RF,0.05,,3.553648686,0.668425001,46.97437356,169.515457,0.922778168,4
0,adult_one_hot,LIME,1000,4,5000,100,4,[0],0,0.713,0.003,1,0,149.7,RF,0.07,,2.677418159,0.578559867,50.83858835,177.0383958,0.895169613,4
0,adult_one_hot,LIME,1000,4,5000,100,5,[0],1,0.725,0.001,1,0,144.8,RF,0.13,,2.551888566,0.57585348,46.07959634,167.3545284,0.92500248,4
0,adult_one_hot,LIME,1000,4,5000,100,6,[0],0,0.716,0.001,1,0,371.4,RF,0.04,,2.681169343,0.571737866,48.89755661,172.0933309,0.917975024,4
0,adult_one_hot,LIME,1000,4,5000,100,7,[0],0,0.748,0.007,1,0,65.6,RF,0,,2.854123691,0.607961486,44.30311991,175.6191109,0.91438794,4
0,adult_one_hot,LIME,1000,4,5000,100,8,[0],0,0.737,0.006,1,0,38.4,RF,0.12,,3.09946878,0.632313817,46.11065085,175.2309357,0.918085296,4
0,adult_one_hot,LIME,1000,4,5000,100,9,[0],0,0.711,0.001,1,0,127.6,RF,0.12,,3.303155269,0.62697992,50.43540289,174.5901715,0.914983743,4
0,adult_one_hot,LIME,1000,4,5000,100,10,[0],0,0.741,0.003,1,0,85.2,RF,0,,3.191242418,0.613209694,42.76237258,165.3025997,0.913470421,4
0,adult_one_hot,LIME,1000,4,5000,100,11,[0],1,0.714,0.002,1,0,42,RF,0.04,,3.051739523,0.631685493,49.06642138,171.6150048,0.912077659,4
0,adult_one_hot,LIME,1000,4,5000,100,12,[0],0,0.751,0.001,1,0,38.7,RF,0.03,,3.013350105,0.599352304,43.18077245,173.3835164,0.903906931,4
0,adult_one_hot,LIME,1000,4,5000,100,13,[0],0,0.739,0.002,1,0,124.1,RF,0,,3.088092759,0.600815128,46.86073405,179.8191335,0.912902595,4
0,adult_one_hot,LIME,1000,4,5000,100,14,[0],0,0.734,0.002,1,0,132.2,RF,0,,2.82207663,0.614118839,45.88240606,172.6657344,0.914015169,4
0,adult_one_hot,LIME,1000,4,5000,100,15,[0],0,0.781,0.001,1,0,157.3,RF,0.28,,2.925683494,0.614940377,38.44369251,175.5251774,0.907807088,4
0,adult_one_hot,LIME,1000,4,5000,100,16,[1],0,0.726,0.042,1,0,96.9,RF,0.39,,2.673852472,0.581304745,47.60764478,173.4957985,0.924329163,4
0,adult_one_hot,LIME,1000,4,5000,100,17,[0],0,0.754,0,1,0,72,RF,0.01,,2.833381482,0.589849638,42.15556426,171.6483264,0.923258659,4
0,adult_one_hot,LIME,1000,4,5000,100,18,[0],0,0.764,0.021,1,0,63,RF,0.01,,3.026606,0.620179272,40.29684527,170.7177754,0.89622639,4
0,adult_one_hot,LIME,1000,4,5000,100,19,[0],0,0.773,0.009,1,0,66.8,RF,0,,3.029426305,0.611039276,39.8830051,175.6232653,0.913849801,4
0,adult_one_hot,LIME,1000,4,5000,100,20,[0],1,0.743,0.025,1,0,61.7,RF,0.5,,2.622525563,0.594042932,42.07542786,163.8957909,0.911881645,4
0,adult_one_hot,LIME,1000,4,5000,100,21,[1],1,0.719,0.116,1,0,59.8,RF,0.12,,2.680646778,0.56573875,50.25324679,179.1027826,0.914204835,4
0,adult_one_hot,LIME,1000,4,5000,100,22,[1],1,0.744,0.031,1,0,125.7,RF,0.18,,2.791975254,0.608962776,44.78743439,175.0653233,0.917562332,4
0,adult_one_hot,LIME,1000,4,5000,100,23,[0],1,0.714,0.006,1,0,99.3,RF,0.11,,2.853510984,0.599806275,50.22414846,175.3127524,0.900607518,4
0,adult_one_hot,LIME,1000,4,5000,100,24,[0],1,0.715,0.001,1,0,81,RF,0.23,,3.019055591,0.596709814,48.13933407,168.7821428,0.910225337,4
0,adult_one_hot,LIME,1000,4,5000,100,25,[0],1,0.716,0.013,1,0,78.4,RF,0.01,,2.698812845,0.585276292,49.63014509,174.9426523,0.92289473,4
0,adult_one_hot,LIME,1000,4,5000,100,26,[1],1,0.722,0.048,1,0,41.8,RF,0.36,,3.037555984,0.611177248,43.62687527,157.2019354,0.913688445,4
0,adult_one_hot,LIME,1000,4,5000,100,27,[1],1,0.742,0.103,1,0,49,RF,0.13,,2.939763267,0.606748725,46.07923174,178.9357701,0.921095065,4
0,adult_one_hot,LIME,1000,4,5000,100,28,[0],0,0.677,0.003,1,0,56.6,RF,0.29,,3.128058489,0.592276561,51.59433691,159.4896287,0.932212081,4
0,adult_one_hot,LIME,1000,4,5000,100,29,[0],0,0.74,0,1,0,53.4,RF,0,,2.917011665,0.591237815,46.11249071,177.4548917,0.924554157,4
0,adult_one_hot,LIME,1000,4,5000,100,30,[0],1,0.728,0.004,1,0,59.6,RF,0.36,,2.861339468,0.605157822,46.35311879,170.294835,0.894434796,4
0,adult_one_hot,LIME,1000,4,5000,100,31,[1],0,0.731,0.059,1,0,96.2,RF,0.34,,3.052593713,0.627125888,46.92629548,174.7659918,0.911908078,4
0,adult_one_hot,LIME,1000,4,5000,100,32,[1],1,0.737,0.017,1,0,68,RF,0.04,,2.764662185,0.586722092,43.61030015,165.637806,0.913539451,4
0,adult_one_hot,LIME,1000,4,5000,100,33,[0],0,0.753,0.007,1,0,82,RF,0.08,,2.589421152,0.583586061,40.95001238,166.028034,0.908770053,4
0,adult_one_hot,LIME,1000,4,5000,100,34,[0],0,0.767,0.004,1,0,78.6,RF,0,,3.088117422,0.626145726,41.68758047,178.5774476,0.909687037,4
0,adult_one_hot,LIME,1000,4,5000,100,35,[0],0,0.728,0.001,1,0,75.1,RF,0,,3.109827232,0.614361959,45.91631027,168.8334187,0.91423683,4
0,adult_one_hot,LIME,1000,4,5000,100,36,[0],0,0.731,0.001,1,0,69.4,RF,0.08,,2.847693804,0.606065604,47.89846457,178.2894029,0.912859334,4
0,adult_one_hot,LIME,1000,4,5000,100,37,[0],1,0.729,0,1,0,106.7,RF,0.34,,3.049516549,0.604295589,46.71413618,172.3478583,0.911584492,4
0,adult_one_hot,LIME,1000,4,5000,100,38,[0],0,0.766,0.004,1,0,56.3,RF,0.01,,2.800235533,0.591864863,39.86184119,170.1004299,0.908344618,4
0,adult_one_hot,LIME,1000,4,5000,100,39,[0],0,0.737,0.001,1,0,59.7,RF,0.04,,2.792542017,0.590218831,44.39205718,168.9148154,0.89355195,4
0,adult_one_hot,LIME,1000,4,5000,100,40,[0],0,0.765,0.005,1,0,112.7,RF,0,,2.919366744,0.615206795,40.33313404,171.5919967,0.91470971,4
0,adult_one_hot,LIME,1000,4,5000,100,41,[0],0,0.736,0.004,1,0,69.2,RF,0,,2.877793841,0.60938546,43.0568857,162.8819004,0.905230434,4
0,adult_one_hot,LIME,1000,4,5000,100,42,[0],0,0.749,0,1,0,58.1,RF,0.15,,2.908868257,0.595397625,43.86102201,174.9784521,0.914604107,4
0,adult_one_hot,LIME,1000,4,5000,100,43,[0],0,0.732,0.003,1,0,116.2,RF,0.01,,2.771135032,0.582502094,45.97227126,171.4557927,0.897932644,4
0,adult_one_hot,LIME,1000,4,5000,100,44,[1],1,0.705,0.018,1,0,76.1,RF,0.39,,2.540838484,0.579481778,50.1599767,170.1267655,0.920014044,4
0,adult_one_hot,LIME,1000,4,5000,100,45,[0],0,0.761,0.078,1,0,57.3,RF,0,,2.66001928,0.593798913,43.00418728,179.6110901,0.911291639,4
0,adult_one_hot,LIME,1000,4,5000,100,46,[1],1,0.733,0.039,1,0,59.8,RF,0.39,,2.790787244,0.592638665,47.85092567,179.210269,0.907271424,4
0,adult_one_hot,LIME,1000,4,5000,100,47,[0],0,0.74,0.005,1,0,71.9,RF,0,,2.687889027,0.579836788,43.66670247,167.9810946,0.908248396,4
0,adult_one_hot,LIME,1000,4,5000,100,48,[0],0,0.727,0.173,1,0,46.2,RF,0.16,,2.848681217,0.596754709,46.29874151,169.5271625,0.909059309,4
0,adult_one_hot,LIME,1000,4,5000,100,49,[0],0,0.687,0,1,0,51,RF,0.27,,2.721759155,0.572795929,53.61386301,171.1314635,0.915684534,4
0,adult_one_hot,LIME,1000,4,5000,100,50,[0],0,0.737,0.004,1,0,54.2,RF,0,,2.821313597,0.592234779,44.30430379,168.1761489,0.90823683,4
0,adult_one_hot,LIME,1000,4,5000,100,51,[0],0,0.757,0,1,0,83.3,RF,0.01,,2.679310175,0.586465629,43.71474712,179.9402177,0.910844021,4
0,adult_one_hot,LIME,1000,4,5000,100,52,[1],0,0.714,0.049,1,0,62.6,RF,0.38,,2.769822425,0.586163813,48.35941066,168.8270822,0.914978769,4
0,adult_one_hot,LIME,1000,4,5000,100,53,[0],0,0.725,0.002,1,0,58.1,RF,0.01,,2.934582244,0.592417522,48.13999342,175.2163025,0.921767043,4
0,adult_one_hot,LIME,1000,4,5000,100,54,[0],0,0.751,0,1,0,47.3,RF,0.02,,2.952974372,0.610977051,41.84358129,168.0883627,0.913720195,4
0,adult_one_hot,LIME,1000,4,5000,100,55,[0],0,0.731,0.006,1,0,66.8,RF,0.44,,2.948274226,0.624696699,47.26597372,175.9340258,0.91499246,4
0,adult_one_hot,LIME,1000,4,5000,100,56,[0],0,0.742,0.001,1,0,64.9,RF,0.04,,2.966119655,0.610717481,43.61244638,169.0303214,0.901256583,4
0,adult_one_hot,LIME,1000,4,5000,100,57,[0],1,0.736,0.003,1,0,37.7,RF,0.44,,3.143686057,0.615897035,46.00231859,174.2555851,0.914390122,4
0,adult_one_hot,LIME,1000,4,5000,100,58,[0],0,0.726,0.003,1,0,68.9,RF,0.02,,2.875490433,0.592678534,49.58372541,181.180198,0.897320015,4
0,adult_one_hot,LIME,1000,4,5000,100,59,[0],0,0.727,0.006,1,0,15.4,RF,0.29,,2.94350207,0.590702332,45.96492899,168.1254183,0.92771622,4
0,adult_one_hot,LIME,1000,4,5000,100,60,[0],0,0.74,0.002,1,0,61.9,RF,0.02,,2.626102156,0.580736496,44.76016264,172.2934329,0.908712506,4
0,adult_one_hot,LIME,1000,4,5000,100,61,[0],0,0.75,0.004,1,0,64.7,RF,0,,3.088610385,0.608513585,43.26412845,173.4019599,0.924889517,4
0,adult_one_hot,LIME,1000,4,5000,100,62,[0],1,0.735,0.003,1,0,63.2,RF,0.47,,2.70446261,0.599927102,44.61181642,168.0310632,0.911619194,4
0,adult_one_hot,LIME,1000,4,5000,100,63,[0],0,0.737,0.132,1,0,28.1,RF,0.08,,2.735108131,0.581053058,45.49513074,172.7265577,0.901361706,4
0,adult_one_hot,LIME,1000,4,5000,100,64,[0],0,0.718,0.004,1,0,49.6,RF,0,,3.384997705,0.668763939,48.93580272,173.613099,0.912335829,4
0,adult_one_hot,LIME,1000,4,5000,100,65,[1],1,0.725,0.063,1,0,55.4,RF,0.02,,2.695729838,0.585956414,47.29499455,172.122039,0.911937661,4
0,adult_one_hot,LIME,1000,4,5000,100,66,[0],0,0.711,0,1,0,79.8,RF,0.01,,2.822810079,0.604467613,48.68637819,168.271563,0.899018018,4
0,adult_one_hot,LIME,1000,4,5000,100,67,[0],0,0.739,0.001,1,0,58.1,RF,0.12,,2.876064677,0.607471419,45.16172174,173.0133791,0.895091166,4
0,adult_one_hot,LIME,1000,4,5000,100,68,[1],1,0.707,0.066,1,0,35.3,RF,0.3,,2.893848064,0.582931351,48.11099149,164.014743,0.924839127,4
0,adult_one_hot,LIME,1000,4,5000,100,69,[0],0,0.747,0.003,1,0,53.2,RF,0.01,,2.706612108,0.589529934,44.64188348,176.1343136,0.901865585,4
0,adult_one_hot,LIME,1000,4,5000,100,70,[1],0,0.726,0.107,1,0,43.9,RF,0.32,,3.000060957,0.611130259,47.247916,172.3582226,0.925708174,4
0,adult_one_hot,LIME,1000,4,5000,100,71,[1],0,0.774,0.007,1,0,52.5,RF,0.32,,2.873151483,0.617929679,41.36282974,182.7736964,0.90679919,4
